"mpio_cdpmp","dep_amb","dep_nombre","mun_amb","mun_nombre","amb_code","dep_code","mesas_instaladas","mesas_escrutadas","votantes_potenciales","votantes","no_marcados","nulos","validos","LEONARDO.HUMBERTO.HUERTA.GUTIERREZ","CLAUDIA.NAYIBE.LOPEZ.HERNANDEZ","PALOMA.SUSANA.VALENCIA.LASERNA","JUAN.MANUEL.GALAN.PACHON","VICTORIA.EUGENIA.DAVILA.HOYOS","ENRIQUE.PEÑALOSA.LONDOÑO","JUAN.DANIEL.OVIEDO.ARANGO","MAURICIO.CARDENAS.SANTAMARIA","JUAN.CARLOS.PINZON.BUENO","DAVID.ANDRES.LUNA.SANCHEZ","ANIBAL.GAVIRIA.CORREA","ROY.LEONARDO.BARRERAS.MONTEALEGRE","MARTHA.VIVIANA.BERNAL.AMAYA","HECTOR.ELIAS.PINEDA.SALAZAR","EDISON.LUCIO.TORRES.MORENO","DANIEL.QUINTERO.CALLE"
"08675","0300","ATLANTICO","0300047","SANTA LUCIA","0300047","03","41","41",13524,825,122,57,646,6,37,356,45,35,9,21,11,15,13,1,54,4,6,6,27
"08685","0300","ATLANTICO","0300049","SANTO TOMAS","0300049","03","87","87",27778,3383,434,331,2618,30,465,702,136,82,34,303,161,51,214,2,240,22,19,35,122
"08758","0300","ATLANTICO","0300052","SOLEDAD","0300052","03","1049","1049",340919,44809,7525,5717,31567,532,3213,9541,2574,1889,853,3816,488,1051,1741,213,2021,318,414,828,2075
"08770","0300","ATLANTICO","0300055","SUAN","0300055","03","36","36",11925,868,177,44,647,10,40,248,51,24,30,66,10,21,33,2,41,4,4,13,50
"08832","0300","ATLANTICO","0300058","TUBARA","0300058","03","35","35",10767,809,134,98,577,4,68,167,39,37,13,81,6,19,25,6,49,5,6,14,38
"08849","0300","ATLANTICO","0300061","USIACURI","0300061","03","28","28",9088,785,161,89,535,3,47,145,61,45,8,45,3,10,30,3,75,4,3,13,40
"11001","1600","BOGOTA, D.C.","1600001","BOGOTA, D.C.","1600001","16","18157","18151",6101479,1804505,37943,111557,1655005,6764,188201,539612,77286,27451,77162,506680,25892,82856,29124,5630,37851,7018,5116,3822,34540
"13006","0500","BOLIVAR","0500004","ACHI","0500004","05","63","63",18977,2581,507,56,2018,13,86,1292,58,86,15,59,9,21,17,9,228,20,7,32,66
"13030","0500","BOLIVAR","0500006","ALTOS DEL ROSARIO","0500006","05","27","27",8527,359,83,8,268,1,9,182,7,14,1,9,0,4,8,1,14,2,2,4,10
"13042","0500","BOLIVAR","0500005","ARENAL","0500005","05","25","25",7059,346,58,20,268,5,17,155,11,10,4,20,0,10,3,0,20,0,2,7,4
"13052","0500","BOLIVAR","0500007","ARJONA","0500007","05","175","175",60230,5774,1329,675,3770,64,377,1724,272,171,73,310,46,79,135,25,140,35,40,104,175
"13062","0500","BOLIVAR","0500009","ARROYOHONDO","0500009","05","33","33",10528,476,61,18,397,5,20,205,25,16,8,24,6,10,32,1,12,1,5,8,19
"13074","0500","BOLIVAR","0500010","BARRANCO DE LOBA","0500010","05","41","41",13138,703,116,34,553,3,19,316,26,29,5,18,2,10,2,2,63,4,6,15,33
"13140","0500","BOLIVAR","0500013","CALAMAR","0500013","05","64","64",21137,1256,236,109,911,8,69,458,34,59,11,36,4,21,39,2,46,5,11,22,86
"13160","0500","BOLIVAR","0500014","CANTAGALLO","0500014","05","26","26",8337,805,190,74,541,6,45,249,26,38,6,38,2,24,7,4,43,5,4,16,28
"13001","0500","BOLIVAR","0500001","CARTAGENA DE INDIAS","0500001","05","2641","2641",865352,130969,19723,14631,96615,1124,8201,41959,6083,4793,2200,10454,1172,2693,3582,693,5134,705,817,1859,5146
"13188","0500","BOLIVAR","0500015","CICUCO","0500015","05","36","36",11730,595,88,38,469,2,22,204,17,25,5,37,0,9,6,1,95,1,2,9,34
"13222","0500","BOLIVAR","0500018","CLEMENCIA","0500018","05","41","41",13098,1132,320,86,726,8,66,386,38,29,15,32,11,24,18,3,17,4,5,35,35
"13212","0500","BOLIVAR","0500016","CORDOBA","0500016","05","49","49",15570,1816,609,79,1128,13,73,626,49,58,11,47,11,22,18,5,75,10,7,36,67
"13244","0500","BOLIVAR","0500022","EL CARMEN DE BOLIVAR","0500022","05","197","197",62634,6151,725,516,4910,42,236,2737,186,147,51,225,25,93,83,37,734,30,20,81,183
"13248","0500","BOLIVAR","0500025","EL GUAMO","0500025","05","28","28",8386,955,300,28,627,5,39,363,25,30,8,24,4,13,22,2,34,2,2,4,50
"13268","0500","BOLIVAR","0500027","EL PENON","0500027","05","22","22",6872,402,37,13,352,0,9,196,7,14,1,5,1,9,3,0,90,1,0,4,12
"13300","0500","BOLIVAR","0500026","HATILLO DE LOBA","0500026","05","39","39",12501,827,122,36,669,1,24,523,8,34,7,16,1,4,9,1,13,6,1,7,14
"13430","0500","BOLIVAR","0500028","MAGANGUE","0500028","05","322","322",106180,12500,2519,1363,8618,90,813,4028,508,500,127,714,102,165,255,58,413,60,70,294,421
"13433","0500","BOLIVAR","0500031","MAHATES","0500031","05","69","69",23021,2167,634,136,1397,35,131,730,102,63,23,56,32,38,23,9,56,14,11,22,52
"13440","0500","BOLIVAR","0500037","MARGARITA","0500037","05","35","35",10645,479,24,20,435,3,16,307,19,15,4,16,1,19,1,0,18,4,2,2,8
"13442","0500","BOLIVAR","0500040","MARIA LA BAJA","0500040","05","142","141",45577,3111,909,290,1912,25,235,870,160,72,42,78,17,46,36,17,76,16,25,79,118
"13468","0500","BOLIVAR","0500043","SANTA CRUZ DE MOMPOX","0500043","05","130","130",40405,3280,631,257,2392,19,142,1281,142,107,33,167,9,56,50,7,238,19,12,35,75
"13458","0500","BOLIVAR","0500041","MONTECRISTO","0500041","05","38","38",10814,1025,237,31,757,10,41,255,28,17,7,25,3,13,3,8,86,3,6,28,224
"13473","0500","BOLIVAR","0500044","MORALES","0500044","05","44","44",13126,877,137,62,678,2,33,454,28,36,9,25,8,23,13,1,17,1,5,4,19
"13490","0500","BOLIVAR","0500050","NOROSI","0500050","05","20","20",5332,188,17,11,160,1,8,75,17,6,8,13,1,5,0,2,11,3,1,3,6
"13549","0500","BOLIVAR","0500059","PINILLOS","0500059","05","66","66",19357,998,170,36,792,7,28,572,23,43,11,17,3,15,3,3,18,9,5,11,24
"13580","0500","BOLIVAR","0500063","REGIDOR","0500063","05","20","20",5710,237,40,25,172,1,7,118,5,8,3,9,0,2,2,1,5,0,2,3,6
"13600","0500","BOLIVAR","0500065","RIO VIEJO","0500065","05","25","25",7079,493,37,34,422,3,27,230,7,22,6,11,4,10,0,0,64,5,4,12,17
"13620","0500","BOLIVAR","0500072","SAN CRISTOBAL","0500072","05","25","25",8168,493,94,68,331,2,25,143,18,15,12,38,2,13,13,2,24,3,4,6,11
"13647","0500","BOLIVAR","0500070","SAN ESTANISLAO","0500070","05","49","49",16593,1020,192,85,743,12,63,394,39,37,16,49,5,22,31,1,23,5,3,10,33
"13650","0500","BOLIVAR","0500073","SAN FERNANDO","0500073","05","36","36",10290,389,60,22,307,0,10,181,17,12,1,28,4,9,5,0,14,4,5,2,15
"13654","0500","BOLIVAR","0500076","SAN JACINTO","0500076","05","72","72",22377,2213,291,224,1698,18,117,986,74,53,20,130,10,35,41,10,98,9,6,25,66
"13655","0500","BOLIVAR","0500078","SAN JACINTO DEL CAUCA","0500078","05","25","25",7533,657,124,17,516,6,33,297,59,15,6,14,3,9,9,4,12,5,1,9,34
"13657","0500","BOLIVAR","0500079","SAN JUAN NEPOMUCENO","0500079","05","105","105",33286,3250,543,273,2434,33,142,1398,126,83,19,214,26,62,95,13,70,12,10,37,94
"13667","0500","BOLIVAR","0500082","SAN MARTIN DE LOBA","0500082","05","41","41",13104,784,153,39,592,10,36,356,25,17,7,23,0,14,12,1,55,1,0,11,24
"13670","0500","BOLIVAR","0500084","SAN PABLO","0500084","05","68","68",21201,1582,326,99,1157,29,83,553,65,69,18,112,7,43,19,5,44,9,8,24,69
"13673","0500","BOLIVAR","0500091","SANTA CATALINA","0500091","05","43","43",14322,902,249,74,579,6,45,205,108,25,11,32,7,10,17,3,37,3,5,17,48
"13683","0500","BOLIVAR","0500094","SANTA ROSA","0500094","05","53","53",17470,1300,333,117,850,23,90,273,100,35,23,44,6,22,10,4,121,7,9,25,58
"13688","0500","BOLIVAR","0500095","SANTA ROSA DEL SUR","0500095","05","89","89",27650,4298,694,271,3333,31,189,1859,201,267,55,190,12,133,98,22,92,46,11,30,97
"13744","0500","BOLIVAR","0500097","SIMITI","0500097","05","51","51",14135,1312,249,99,964,5,57,508,47,87,13,62,5,47,9,6,53,16,0,13,36
"13760","0500","BOLIVAR","0500106","SOPLAVIENTO","0500106","05","27","27",9016,692,175,72,445,8,43,185,25,20,11,21,6,7,17,2,43,8,8,13,28
"13780","0500","BOLIVAR","0500110","TALAIGUA NUEVO","0500110","05","35","35",10684,1018,167,49,802,4,45,506,21,37,12,40,6,17,18,0,50,3,3,11,29
"13810","0500","BOLIVAR","0500113","TIQUISIO","0500113","05","52","52",15502,730,166,38,526,3,21,335,35,16,7,20,3,11,7,0,14,5,6,14,29
"13836","0500","BOLIVAR","0500118","TURBACO","0500118","05","220","220",76485,11375,2116,1568,7691,91,822,3297,602,308,138,776,55,191,280,51,387,39,75,170,409
"13838","0500","BOLIVAR","0500121","TURBANA","0500121","05","53","53",17049,1608,424,162,1022,24,97,417,65,44,31,98,4,35,22,7,38,7,11,55,67
"13873","0500","BOLIVAR","0500124","VILLANUEVA","0500124","05","55","55",17795,1739,440,162,1137,29,108,583,80,61,27,59,2,27,24,5,36,12,10,36,38
"13894","0500","BOLIVAR","0500127","ZAMBRANO","0500127","05","32","32",10186,427,185,33,209,6,10,106,7,2,3,6,0,2,13,0,34,1,2,4,13
"15022","0700","BOYACA","0700007","ALMEIDA","0700007","07","7","7",2014,270,14,14,242,0,16,135,7,5,6,41,1,12,4,0,6,1,1,0,7
"15047","0700","BOYACA","0700008","AQUITANIA","0700008","07","47","47",13225,1871,178,131,1562,12,129,897,55,63,25,173,11,114,10,8,35,4,2,4,20
"15051","0700","BOYACA","0700010","ARCABUCO","0700010","07","16","16",5254,742,25,51,666,2,51,277,14,23,12,189,2,36,3,2,38,1,2,2,12
"15087","0700","BOYACA","0700013","BELEN","0700013","07","22","22",7090,1873,111,133,1629,5,209,705,113,70,68,256,20,85,17,5,29,10,3,7,27
"15090","0700","BOYACA","0700016","BERBEO","0700016","07","5","5",1509,299,33,11,255,1,14,162,11,2,1,28,0,10,1,1,10,1,0,3,10
"15092","0700","BOYACA","0700019","BETEITIVA","0700019","07","7","7",1976,458,33,26,399,1,55,192,48,17,12,41,3,10,1,2,6,0,2,1,8
"15097","0700","BOYACA","0700022","BOAVITA","0700022","07","17","17",5047,1221,107,74,1040,3,104,679,24,45,14,73,2,36,9,4,24,2,0,6,15
"15104","0700","BOYACA","0700025","BOYACA","0700025","07","14","14",4600,757,87,50,620,9,73,247,41,23,8,88,15,44,6,1,43,3,4,1,14
"15106","0700","BOYACA","0700028","BRICENO","0700028","07","8","8",2497,539,41,20,478,0,28,351,5,10,12,33,2,15,3,3,3,3,1,2,7
"15109","0700","BOYACA","0700031","BUENAVISTA","0700031","07","17","17",5079,1064,115,50,899,6,52,606,37,26,7,103,1,19,3,2,15,9,1,4,8
"15114","0700","BOYACA","0700034","BUSBANZA","0700034","07","4","4",1010,300,23,15,262,0,22,150,8,15,17,34,0,8,0,1,4,0,0,1,2
"15131","0700","BOYACA","0700037","CALDAS","0700037","07","13","13",3292,581,18,32,531,1,53,276,29,18,7,85,1,27,8,0,13,0,1,0,12
"15135","0700","BOYACA","0700040","CAMPOHERMOSO","0700040","07","9","9",2454,437,23,18,396,1,20,288,3,7,8,23,1,31,1,3,4,2,0,1,3
"15162","0700","BOYACA","0700043","CERINZA","0700043","07","12","12",3685,699,22,39,638,3,77,241,20,24,7,104,29,34,41,2,23,4,3,4,22
"15172","0700","BOYACA","0700064","CHINAVITA","0700064","07","10","10",3145,799,60,42,697,2,61,391,20,16,8,94,9,52,5,3,15,3,2,0,16
"15176","0700","BOYACA","0700067","CHIQUINQUIRA","0700067","07","139","139",44576,11704,552,938,10214,30,1171,4301,432,418,206,2206,84,518,179,24,289,43,30,34,249
"15232","0700","BOYACA","0700068","CHIQUIZA","0700068","07","16","16",4800,844,124,87,633,5,85,138,78,32,18,52,7,12,5,4,167,0,4,5,21
"15180","0700","BOYACA","0700070","CHISCAS","0700070","07","11","11",3319,727,98,38,591,3,32,428,27,17,5,35,2,6,6,1,15,4,1,4,5
"15183","0700","BOYACA","0700073","CHITA","0700073","07","24","24",6500,1123,129,44,950,9,26,799,20,8,5,32,4,9,6,2,15,4,1,6,4
"15185","0700","BOYACA","0700076","CHITARAQUE","0700076","07","19","19",5881,1242,79,35,1128,2,47,891,14,11,10,57,9,12,21,4,25,3,0,1,21
"15187","0700","BOYACA","0700077","CHIVATA","0700077","07","10","10",3338,817,62,53,702,0,105,204,75,50,25,116,1,54,3,6,39,3,0,1,20
"15236","0700","BOYACA","0700078","CHIVOR","0700078","07","7","7",1851,548,43,25,480,1,15,356,15,21,4,31,4,11,5,0,9,2,2,3,1
"15189","0700","BOYACA","0700046","CIENEGA","0700046","07","12","12",3947,883,81,35,767,4,65,447,36,24,8,89,17,34,10,3,13,10,0,0,7
"15204","0700","BOYACA","0700049","COMBITA","0700049","07","32","32",10139,2447,170,218,2059,12,370,635,147,165,42,325,19,118,23,6,109,9,10,5,64
"15212","0700","BOYACA","0700052","COPER","0700052","07","13","13",3291,581,80,32,469,1,15,352,7,18,1,28,2,18,1,1,17,0,0,4,4
"15215","0700","BOYACA","0700055","CORRALES","0700055","07","8","8",2424,761,46,46,669,3,53,361,23,19,11,113,7,26,8,1,25,1,3,1,14
"15218","0700","BOYACA","0700058","COVARACHIA","0700058","07","12","12",3433,793,78,13,702,2,20,587,8,16,5,20,4,22,2,1,3,3,0,0,9
"15223","0700","BOYACA","0700059","CUBARA","0700059","07","23","23",7044,608,120,61,427,4,44,181,41,21,7,46,11,13,7,5,23,4,3,1,16
"15224","0700","BOYACA","0700060","CUCAITA","0700060","07","11","11",3473,743,63,66,614,8,175,174,31,27,14,101,1,30,4,3,35,3,1,0,7
"15226","0700","BOYACA","0700061","CUITIVA","0700061","07","6","6",1904,486,40,23,423,2,46,222,24,8,8,45,4,39,1,2,15,0,2,1,4
"15238","0700","BOYACA","0700079","DUITAMA","0700079","07","287","287",97678,29314,911,2333,26070,82,3497,8905,1335,852,532,6694,335,1537,255,121,995,146,84,65,635
"15244","0700","BOYACA","0700082","EL COCUY","0700082","07","12","12",3486,706,74,31,601,2,31,429,31,14,7,34,7,15,3,5,7,5,1,3,7
"15248","0700","BOYACA","0700085","EL ESPINO","0700085","07","8","8",2289,701,44,16,641,1,8,537,9,20,2,24,3,15,2,0,4,5,3,0,8
"15272","0700","BOYACA","0700088","FIRAVITOBA","0700088","07","20","20",6131,1345,124,113,1108,4,187,396,59,43,18,174,9,71,9,8,73,14,2,7,34
"15276","0700","BOYACA","0700091","FLORESTA","0700091","07","12","12",3561,1003,34,39,930,0,76,525,20,33,7,148,2,61,6,1,34,5,3,0,9
"15293","0700","BOYACA","0700094","GACHANTIVA","0700094","07","10","10",3056,557,48,57,452,1,36,270,17,12,6,55,2,5,7,0,24,0,2,2,13
"15296","0700","BOYACA","0700097","GAMEZA","0700097","07","14","14",4125,1063,95,40,928,4,64,555,27,38,9,99,7,53,6,3,33,5,3,2,20
"15299","0700","BOYACA","0700100","GARAGOA","0700100","07","41","41",12682,3207,185,225,2797,11,366,1072,139,96,53,628,29,163,31,18,100,12,9,11,59
"15317","0700","BOYACA","0700103","GUACAMAYAS","0700103","07","5","5",1616,473,44,27,402,4,11,321,5,10,2,34,2,6,3,0,3,1,0,0,0
"15322","0700","BOYACA","0700106","GUATEQUE","0700106","07","29","29",9329,2279,143,170,1966,10,206,756,139,88,46,444,26,102,18,11,58,7,8,9,38
"15325","0700","BOYACA","0700109","GUAYATA","0700109","07","12","12",3949,961,59,43,859,4,68,574,21,25,9,84,15,27,8,4,12,2,0,0,6
"15332","0700","BOYACA","0700112","GUICAN DE LA SIERRA","0700112","07","12","12",3173,487,41,23,423,1,21,312,16,13,1,24,3,12,1,1,8,2,2,1,5
"15362","0700","BOYACA","0700118","IZA","0700118","07","7","7",2320,626,37,32,557,3,33,291,21,15,7,105,1,39,1,2,23,3,0,4,9
"15367","0700","BOYACA","0700121","JENESANO","0700121","07","20","20",6452,1309,125,77,1107,13,108,486,74,42,22,210,9,67,11,2,29,8,2,5,19
"15368","0700","BOYACA","0700124","JERICO","0700124","07","12","12",3436,785,125,19,641,3,14,504,13,13,13,32,2,21,6,3,8,5,1,0,3
"15380","0700","BOYACA","0700130","LA CAPILLA","0700130","07","8","8",2517,427,37,21,369,3,34,155,15,16,13,50,4,31,5,6,17,4,1,6,9
"15403","0700","BOYACA","0700136","LA UVITA","0700136","07","9","9",2512,701,54,25,622,3,38,437,18,9,6,41,6,28,2,0,11,4,4,1,14
"15401","0700","BOYACA","0700137","LA VICTORIA","0700137","07","7","7",1631,279,16,13,250,1,14,154,4,5,3,42,0,7,0,1,11,2,2,0,4
"15377","0700","BOYACA","0700127","LABRANZAGRANDE","0700127","07","10","10",3185,562,72,24,466,2,22,343,10,14,7,32,0,11,2,2,11,1,3,1,5
"15425","0700","BOYACA","0700142","MACANAL","0700142","07","12","12",3677,826,83,56,687,4,81,329,20,26,17,100,10,44,7,3,30,2,0,4,10
"15442","0700","BOYACA","0700148","MARIPI","0700148","07","20","20",6078,1311,131,50,1130,2,36,915,20,23,7,53,5,24,3,0,28,3,0,2,9
"15455","0700","BOYACA","0700151","MIRAFLORES","0700151","07","24","24",7765,1548,154,131,1263,3,120,498,88,47,35,232,8,62,15,9,98,4,5,4,35
"15464","0700","BOYACA","0700154","MONGUA","0700154","07","13","13",4176,1186,68,67,1051,5,50,800,16,24,5,67,3,52,5,2,13,4,0,3,2
"15466","0700","BOYACA","0700157","MONGUI","0700157","07","13","13",4026,900,60,87,753,4,78,392,23,48,14,118,5,38,6,0,11,3,1,0,12
"15469","0700","BOYACA","0700160","MONIQUIRA","0700160","07","61","61",19917,4761,261,374,4126,19,483,2103,202,135,78,530,24,199,43,21,143,19,8,22,97
"15476","0700","BOYACA","0700161","MOTAVITA","0700161","07","19","19",5886,1302,117,163,1022,3,150,306,116,40,18,156,3,75,11,6,79,6,3,3,47
"15480","0700","BOYACA","0700163","MUZO","0700163","07","26","26",7704,1461,183,99,1179,9,95,701,41,52,28,117,3,47,9,5,16,11,5,23,17
"15491","0700","BOYACA","0700166","NOBSA","0700166","07","42","42",13741,3608,189,322,3097,8,446,894,157,118,60,784,22,178,57,8,216,20,8,14,107
"15494","0700","BOYACA","0700169","NUEVO COLON","0700169","07","15","15",4998,723,66,66,591,9,53,249,59,14,13,98,5,26,4,5,31,2,1,2,20
"15500","0700","BOYACA","0700173","OICATA","0700173","07","9","9",2888,795,51,61,683,2,91,237,38,31,19,123,2,39,4,4,76,3,0,0,14
"15507","0700","BOYACA","0700176","OTANCHE","0700176","07","28","28",7253,1568,130,59,1379,4,64,948,12,34,22,88,2,86,9,3,82,9,3,2,11
"15511","0700","BOYACA","0700178","PACHAVITA","0700178","07","6","6",1979,467,35,27,405,5,23,245,10,14,4,49,4,22,3,1,13,2,0,2,8
"15514","0700","BOYACA","0700179","PAEZ","0700179","07","9","9",2450,561,59,26,476,1,16,354,17,11,5,28,2,15,0,4,13,1,0,1,8
"15516","0700","BOYACA","0700181","PAIPA","0700181","07","95","95",30521,8514,353,611,7550,37,1073,2733,663,222,177,1614,73,399,86,44,204,30,24,12,159
"15518","0700","BOYACA","0700184","PAJARITO","0700184","07","7","7",1779,334,35,18,281,0,12,203,10,11,2,25,1,9,0,0,4,1,0,1,2
"15522","0700","BOYACA","0700187","PANQUEBA","0700187","07","5","5",1607,409,21,5,383,1,12,262,8,7,20,35,2,26,1,0,4,1,0,0,4
"15531","0700","BOYACA","0700190","PAUNA","0700190","07","23","23",7067,1697,144,74,1479,5,89,1060,38,35,9,139,6,26,4,2,24,5,0,11,26
"15533","0700","BOYACA","0700193","PAYA","0700193","07","7","7",1749,255,28,11,216,2,12,153,1,6,1,22,2,11,0,1,2,1,0,0,2
"15537","0700","BOYACA","0700199","PAZ DE RIO","0700199","07","14","14",4127,654,27,51,576,2,71,229,31,7,5,117,5,23,4,2,41,8,4,0,27
"15542","0700","BOYACA","0700202","PESCA","0700202","07","21","21",6588,1402,117,84,1201,6,151,541,102,70,24,151,6,72,15,8,19,8,4,6,18
"15550","0700","BOYACA","0700205","PISBA","0700205","07","4","4",1261,254,43,10,201,1,11,159,6,3,0,6,0,6,2,0,1,1,0,1,4
"15572","0700","BOYACA","0700214","PUERTO BOYACA","0700214","07","125","125",39982,9531,988,991,7552,55,650,4485,259,277,111,608,49,168,63,68,200,67,24,54,414
"15580","0700","BOYACA","0700215","QUIPAMA","0700215","07","18","18",5141,1100,132,48,920,3,36,695,23,30,6,47,2,23,6,4,9,3,3,8,22
"15599","0700","BOYACA","0700217","RAMIRIQUI","0700217","07","30","30",9526,2387,225,154,2008,18,169,909,104,136,52,332,15,90,16,4,93,10,4,6,50
"15600","0700","BOYACA","0700220","RAQUIRA","0700220","07","18","18",5564,1241,100,120,1021,5,159,464,63,70,15,116,10,49,8,3,23,9,3,5,19
"15621","0700","BOYACA","0700223","RONDON","0700223","07","8","8",2314,476,40,20,416,3,19,266,17,11,2,42,4,17,2,0,16,1,1,1,14
"15632","0700","BOYACA","0700226","SABOYA","0700226","07","36","36",10709,1453,95,110,1248,11,124,695,51,22,7,148,3,77,25,13,47,2,3,3,17
"15638","0700","BOYACA","0700232","SACHICA","0700232","07","14","14",4348,1062,82,77,903,7,120,294,46,29,28,133,8,34,14,3,156,1,3,3,24
"15646","0700","BOYACA","0700235","SAMACA","0700235","07","50","50",16357,3597,282,310,3005,9,497,866,233,125,72,632,27,115,41,15,263,18,6,13,73
"15660","0700","BOYACA","0700237","SAN EDUARDO","0700237","07","5","5",1552,194,11,6,177,0,21,86,9,2,4,29,2,9,2,0,8,1,0,0,4
"15664","0700","BOYACA","0700238","SAN JOSE DE PARE","0700238","07","19","19",5642,1275,88,43,1144,2,71,840,46,24,10,61,10,22,2,4,37,3,2,2,8
"15667","0700","BOYACA","0700241","SAN LUIS DE GACENO","0700241","07","16","16",4281,959,51,53,855,1,29,638,29,12,11,62,8,22,11,1,22,1,0,1,7
"15673","0700","BOYACA","0700247","SAN MATEO","0700247","07","11","11",3606,1058,79,33,946,2,37,656,17,18,7,114,3,33,6,3,37,1,1,4,7
"15676","0700","BOYACA","0700248","SAN MIGUEL DE SEMA","0700248","07","9","9",2910,771,35,58,678,1,55,285,135,30,10,68,6,43,7,4,19,2,1,3,9
"15681","0700","BOYACA","0700249","SAN PABLO DE BORBUR","0700249","07","20","20",6103,1519,131,60,1328,5,33,1033,25,34,13,65,6,31,1,6,43,2,2,6,23
"15690","0700","BOYACA","0700251","SANTA MARIA","0700251","07","12","12",3202,621,52,63,506,2,63,233,20,15,12,77,7,17,5,3,11,5,7,6,23
"15693","0700","BOYACA","0700253","SANTA ROSA DE VITERBO","0700253","07","28","28",8921,2934,154,211,2569,25,276,1122,117,117,63,409,75,172,18,16,76,9,7,3,64
"15696","0700","BOYACA","0700256","SANTA SOFIA","0700256","07","10","10",3290,828,67,61,700,1,51,428,30,29,9,56,8,49,5,0,18,0,2,0,14
"15686","0700","BOYACA","0700250","SANTANA","0700250","07","23","23",7368,1385,92,68,1225,4,64,783,67,43,8,107,5,44,29,2,30,5,4,5,25
"15720","0700","BOYACA","0700259","SATIVANORTE","0700259","07","9","9",2543,705,61,12,632,2,36,432,25,15,5,42,2,23,3,18,18,1,1,2,7
"15723","0700","BOYACA","0700262","SATIVASUR","0700262","07","4","4",1301,303,28,9,266,3,22,143,18,8,3,32,2,21,1,0,11,0,1,0,1
"15740","0700","BOYACA","0700265","SIACHOQUE","0700265","07","20","20",6371,1201,103,82,1016,5,135,414,71,61,28,136,7,56,7,3,73,3,1,4,12
"15753","0700","BOYACA","0700268","SOATA","0700268","07","24","24",7812,2277,92,114,2071,10,247,1219,58,40,24,234,18,88,17,9,63,6,2,6,30
"15757","0700","BOYACA","0700274","SOCHA","0700274","07","23","23",6907,1831,127,125,1579,4,100,1040,79,24,17,163,9,46,3,4,64,8,3,2,13
"15755","0700","BOYACA","0700271","SOCOTA","0700271","07","21","21",6004,1466,147,81,1238,2,64,900,77,36,4,69,1,30,3,3,26,2,2,5,14
"15759","0700","BOYACA","0700277","SOGAMOSO","0700277","07","301","301",101449,29175,1054,2319,25802,147,3467,8736,1566,869,546,6165,257,1555,207,88,1227,130,82,69,691
"15761","0700","BOYACA","0700280","SOMONDOCO","0700280","07","9","9",2898,542,40,21,481,8,52,189,22,26,9,63,4,30,45,2,20,0,3,3,5
"15762","0700","BOYACA","0700281","SORA","0700281","07","10","10",3023,652,62,60,530,4,109,170,35,16,17,88,6,26,5,2,34,3,0,2,13
"15764","0700","BOYACA","0700282","SORACA","0700282","07","20","20",6447,1341,127,128,1086,5,143,386,79,99,36,170,11,36,10,4,74,6,2,3,22
"15763","0700","BOYACA","0700283","SOTAQUIRA","0700283","07","20","20",6282,1193,57,81,1055,4,127,457,93,66,21,127,5,75,9,6,41,5,2,2,15
"15774","0700","BOYACA","0700286","SUSACON","0700286","07","9","9",2565,367,7,13,347,1,31,223,12,7,3,32,0,6,0,0,25,3,0,0,4
"15776","0700","BOYACA","0700289","SUTAMARCHAN","0700289","07","19","19",6320,1622,88,104,1430,18,162,678,67,54,41,176,6,76,5,8,95,6,1,4,33
"15778","0700","BOYACA","0700292","SUTATENZA","0700292","07","12","12",3946,1027,86,64,877,7,90,331,167,30,17,114,6,46,7,3,25,7,1,5,21
"15790","0700","BOYACA","0700298","TASCO","0700298","07","15","15",5005,632,28,45,559,0,51,308,26,16,6,70,2,18,7,2,33,1,0,4,15
"15798","0700","BOYACA","0700301","TENZA","0700301","07","11","11",3642,464,15,14,435,1,57,187,20,16,17,78,3,37,3,3,10,0,1,0,2
"15804","0700","BOYACA","0700304","TIBANA","0700304","07","25","25",7677,1453,179,78,1196,4,121,389,107,34,28,117,15,56,19,5,259,9,6,7,20
"15806","0700","BOYACA","0700307","TIBASOSA","0700307","07","31","31",10294,2653,158,211,2284,10,350,832,148,78,61,453,38,115,14,9,98,10,5,12,51
"15808","0700","BOYACA","0700310","TINJACA","0700310","07","10","10",3128,771,38,47,686,11,70,346,18,24,5,104,6,32,7,2,38,3,1,0,19
"15810","0700","BOYACA","0700311","TIPACOQUE","0700311","07","12","12",3682,810,118,25,667,1,45,417,40,30,10,41,3,14,7,6,18,3,2,5,25
"15814","0700","BOYACA","0700313","TOCA","0700313","07","25","25",8116,1493,134,139,1220,4,164,410,95,89,22,216,2,56,13,7,97,8,1,3,33
"15816","0700","BOYACA","0700316","TOGUI","0700316","07","14","14",4538,778,69,28,681,0,43,442,42,14,7,44,7,22,2,2,42,2,2,2,8
"15820","0700","BOYACA","0700319","TOPAGA","0700319","07","12","12",3513,910,48,44,818,1,68,456,29,23,20,115,6,55,6,6,17,1,0,0,15
"15822","0700","BOYACA","0700322","TOTA","0700322","07","15","15",4546,821,155,48,618,6,76,240,71,37,9,52,5,72,7,2,17,4,1,6,13
"15001","0700","BOYACA","0700001","TUNJA","0700001","07","424","424",141698,47115,1253,3695,42167,164,4834,11640,1994,1422,1099,13000,486,2517,475,174,2737,235,162,113,1115
"15832","0700","BOYACA","0700324","TUNUNGUA","0700324","07","5","5",1596,310,48,22,240,0,11,166,10,13,1,15,3,8,1,0,7,2,0,0,3
